run_id,kind,weight_type,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,alpha,final_adoption,steps_to_converge,xi
2408,small_world,uniform,2429714,100,300,0.03,3,0.45,0.1,50,1.5,0.07,4,0.8167127105501314
2409,small_world,uniform,2430723,100,300,0.03,3,0.45,0.1,50,1.5,0.13,4,0.7488291043801272
2410,small_world,uniform,2431732,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8506556052726004
2411,small_world,uniform,2432741,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8964843801064464
2412,small_world,uniform,2433750,100,300,0.03,3,0.45,0.1,50,1.5,0.13,8,0.753132808657448
2413,small_world,uniform,2434759,100,300,0.03,3,0.45,0.1,50,1.5,0.1,3,0.7880531724307476
2414,small_world,uniform,2435768,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8744822519340107
2415,small_world,uniform,2436777,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8811224187379358
2416,small_world,uniform,2437786,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8779662315338207
2417,small_world,uniform,2438795,100,300,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8304399664388701
2418,small_world,uniform,2439804,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8858287015190628
2419,small_world,uniform,2440813,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8512255077190644
2420,small_world,uniform,2441822,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8698191281303356
2421,small_world,uniform,2442831,100,300,0.03,3,0.45,0.1,50,1.5,0.14,9,0.687237983971212
2422,small_world,uniform,2443840,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8790202117416905
2423,small_world,uniform,2444849,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8469563055085675
2424,small_world,uniform,2445858,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8744417303443871
2425,small_world,uniform,2446867,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8630122650760584
2426,small_world,uniform,2447876,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8764126568683634
2427,small_world,uniform,2448885,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8551822243903073
2428,small_world,uniform,2449894,100,300,0.03,3,0.45,0.1,50,1.5,0.14,8,0.7160189679628598
2429,small_world,uniform,2450903,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8725140139319377
2430,small_world,uniform,2451912,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8843341083336311
2431,small_world,uniform,2452921,100,300,0.03,3,0.45,0.1,50,1.5,0.06,2,0.8181380271893853
2432,small_world,uniform,2453930,100,300,0.03,3,0.45,0.1,50,1.5,0.06,2,0.8393633229456094
2433,small_world,uniform,2454939,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8860061712717482
2434,small_world,uniform,2455948,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.881556018889954
2435,small_world,uniform,2456957,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8520324728457191
2436,small_world,uniform,2457966,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.871189369560768
2437,small_world,uniform,2458975,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8812033011264319
2438,small_world,uniform,2459984,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8818272460381489
2439,small_world,uniform,2460993,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8527512988604968
2440,small_world,uniform,2462002,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8822247395929526
2441,small_world,uniform,2463011,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8912024821321215
2442,small_world,uniform,2464020,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8937996548843853
2443,small_world,uniform,2465029,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8733824169168982
2444,small_world,uniform,2466038,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8871415688676408
2445,small_world,uniform,2467047,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8499590576680174
2446,small_world,uniform,2468056,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8829485131821779
2447,small_world,uniform,2469065,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8855980753319572
2448,small_world,uniform,2470074,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8746666231273061
2449,small_world,uniform,2471083,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8610113157190261
2450,small_world,uniform,2472092,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8525806336097727
2451,small_world,uniform,2473101,100,300,0.03,3,0.45,0.1,50,1.5,0.13,9,0.713319493878537
2452,small_world,uniform,2474110,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8653037117610607
2453,small_world,uniform,2475119,100,300,0.03,3,0.45,0.1,50,1.5,0.08,2,0.8343857570464048
2454,small_world,uniform,2476128,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8665621554751979
2455,small_world,uniform,2477137,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8789366693769775
2456,small_world,uniform,2478146,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8880436683146583
2457,small_world,uniform,2479155,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8835510145417428
2458,small_world,uniform,2480164,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8925629736913814
2459,small_world,uniform,2481173,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8782906989433893
2460,small_world,uniform,2482182,100,300,0.03,3,0.45,0.1,50,1.5,0.06,3,0.8187137504732269
2461,small_world,uniform,2483191,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8755081874319407
2462,small_world,uniform,2484200,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8705324150084275
2463,small_world,uniform,2485209,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8741558347928656
2464,small_world,uniform,2486218,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8781858355634512
2465,small_world,uniform,2487227,100,300,0.03,3,0.45,0.1,50,1.5,0.1,4,0.7725942479245811
2466,small_world,uniform,2488236,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8787367759750887
2467,small_world,uniform,2489245,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8782965219682584
2468,small_world,uniform,2490254,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8722510658579132
2469,small_world,uniform,2491263,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8815396627372558
2470,small_world,uniform,2492272,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8868685375001175
2471,small_world,uniform,2493281,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.876194884770187
2472,small_world,uniform,2494290,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8732027857024134
2473,small_world,uniform,2495299,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8799472649480746
2474,small_world,uniform,2496308,100,300,0.03,3,0.45,0.1,50,1.5,0.06,2,0.8475411236668775
2475,small_world,uniform,2497317,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8749990638715497
2476,small_world,uniform,2498326,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8785428447143692
2477,small_world,uniform,2499335,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8688037173243088
2478,small_world,uniform,2500344,100,300,0.03,3,0.45,0.1,50,1.5,0.08,4,0.7561875518736249
2479,small_world,uniform,2501353,100,300,0.03,3,0.45,0.1,50,1.5,0.08,3,0.775342006390694
2480,small_world,uniform,2502362,100,300,0.03,3,0.45,0.1,50,1.5,0.07,2,0.8198589794897285
2481,small_world,uniform,2503371,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8597944690698608
2482,small_world,uniform,2504380,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.88130944961497
2483,small_world,uniform,2505389,100,300,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8305693349867602
2484,small_world,uniform,2506398,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8714217946089365
2485,small_world,uniform,2507407,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8738961192784167
2486,small_world,uniform,2508416,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8715673990167001
2487,small_world,uniform,2509425,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8457426235307004
2488,small_world,uniform,2510434,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8556077521133539
2489,small_world,uniform,2511443,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8759638093702109
2490,small_world,uniform,2512452,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.847700183514154
2491,small_world,uniform,2513461,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.882901281012616
2492,small_world,uniform,2514470,100,300,0.03,3,0.45,0.1,50,1.5,0.1,4,0.7364916680897435
2493,small_world,uniform,2515479,100,300,0.03,3,0.45,0.1,50,1.5,0.06,2,0.8355018881819112
2494,small_world,uniform,2516488,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8906581865179132
2495,small_world,uniform,2517497,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8770545068583289
2496,small_world,uniform,2518506,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8697403107004567
2497,small_world,uniform,2519515,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8516919718440493
2498,small_world,uniform,2520524,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8844692059955286
2499,small_world,uniform,2521533,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8851028161066388
2500,small_world,uniform,2522542,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8548412931229895
2501,small_world,uniform,2523551,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8473648063889695
2502,small_world,uniform,2524560,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8861097971721097
2503,small_world,uniform,2525569,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8782578650515019
2504,small_world,uniform,2526578,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8807640083374396
2505,small_world,uniform,2527587,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8754621809186269
2506,small_world,uniform,2528596,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8935652497803791
2507,small_world,uniform,2529605,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8494087141452232
2508,small_world,uniform,2530614,100,300,0.03,3,0.45,0.1,50,1.5,0.15,6,0.6707167880564089
2509,small_world,uniform,2531623,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8880234690734973
2510,small_world,uniform,2532632,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8862426624255048
2511,small_world,uniform,2533641,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8408553895213521
2512,small_world,uniform,2534650,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8809668333834628
2513,small_world,uniform,2535659,100,300,0.03,3,0.45,0.1,50,1.5,0.07,3,0.7902701339993883
2514,small_world,uniform,2536668,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.881354481408735
2515,small_world,uniform,2537677,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8751852459726023
2516,small_world,uniform,2538686,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8713638911091849
2517,small_world,uniform,2539695,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.88323322396231
2518,small_world,uniform,2540704,100,300,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8506457414627496
2519,small_world,uniform,2541713,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8652235519441558
2520,small_world,uniform,2542722,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8757432995469948
2521,small_world,uniform,2543731,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8836681885943947
2522,small_world,uniform,2544740,100,300,0.03,3,0.45,0.1,50,1.5,0.08,3,0.8141527923740753
2523,small_world,uniform,2545749,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8894885733684754
2524,small_world,uniform,2546758,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8824808399803161
2525,small_world,uniform,2547767,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8830422965241825
2526,small_world,uniform,2548776,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8885483644490144
2527,small_world,uniform,2549785,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.889263308502797
2528,small_world,uniform,2550794,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8855129043412475
2529,small_world,uniform,2551803,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8786830514208767
2530,small_world,uniform,2552812,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8755942379884201
2531,small_world,uniform,2553821,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8721869293826349
2532,small_world,uniform,2554830,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8795853892533201
2533,small_world,uniform,2555839,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8763362094278895
2534,small_world,uniform,2556848,100,300,0.03,3,0.45,0.1,50,1.5,0.08,3,0.7764348885583384
2535,small_world,uniform,2557857,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8825851524220515
2536,small_world,uniform,2558866,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8849116452952649
2537,small_world,uniform,2559875,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8816563342585517
2538,small_world,uniform,2560884,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8584598742492912
2539,small_world,uniform,2561893,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8939013167563759
2540,small_world,uniform,2562902,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8719544486177321
2541,small_world,uniform,2563911,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.839852575851333
2542,small_world,uniform,2564920,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8838505049241432
2543,small_world,uniform,2565929,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8795410657525727
2544,small_world,uniform,2566938,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8877246615525886
2545,small_world,uniform,2567947,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8611911893276111
2546,small_world,uniform,2568956,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8877366892194004
2547,small_world,uniform,2569965,100,300,0.03,3,0.45,0.1,50,1.5,0.26,18,0.5324978322541086
2548,small_world,uniform,2570974,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.875454708785142
2549,small_world,uniform,2571983,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8853654761454754
2550,small_world,uniform,2572992,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8788906811021792
2551,small_world,uniform,2574001,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8834036065361094
2552,small_world,uniform,2575010,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8724434843411335
2553,small_world,uniform,2576019,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8772651664152076
2554,small_world,uniform,2577028,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8817830714562906
2555,small_world,uniform,2578037,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8728267535220506
2556,small_world,uniform,2579046,100,300,0.03,3,0.45,0.1,50,1.5,0.09,5,0.7899825666855841
2557,small_world,uniform,2580055,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8804879454351974
2558,small_world,uniform,2581064,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8752846899188775
2559,small_world,uniform,2582073,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8747815839239097
2560,small_world,uniform,2583082,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8786019792286326
2561,small_world,uniform,2584091,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8784643146982215
2562,small_world,uniform,2585100,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8823983456794706
2563,small_world,uniform,2586109,100,300,0.03,3,0.45,0.1,50,1.5,0.07,3,0.7939263334627163
2564,small_world,uniform,2587118,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8564021191535643
2565,small_world,uniform,2588127,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8724329464765002
2566,small_world,uniform,2589136,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8860329039254053
2567,small_world,uniform,2590145,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8836742679142272
2568,small_world,uniform,2591154,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8949663377957018
2569,small_world,uniform,2592163,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8818408320168745
2570,small_world,uniform,2593172,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8789110557314399
2571,small_world,uniform,2594181,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8771569583263172
2572,small_world,uniform,2595190,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8810549366397663
2573,small_world,uniform,2596199,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8753621753176216
2574,small_world,uniform,2597208,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8563993591718629
2575,small_world,uniform,2598217,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8912552631743434
2576,small_world,uniform,2599226,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8744061310153345
2577,small_world,uniform,2600235,100,300,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8479726404955027
2578,small_world,uniform,2601244,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8834523841373328
2579,small_world,uniform,2602253,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8920394849237074
2580,small_world,uniform,2603262,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8476920209971882
2581,small_world,uniform,2604271,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8736734758995988
2582,small_world,uniform,2605280,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8804326631905295
2583,small_world,uniform,2606289,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8811758643143448
2584,small_world,uniform,2607298,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8816556243063915
2585,small_world,uniform,2608307,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.879290213233638
2586,small_world,uniform,2609316,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8799612649928058
2587,small_world,uniform,2610325,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8930796230829304
2588,small_world,uniform,2611334,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8807110967036345
2589,small_world,uniform,2612343,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8746513452838617
2590,small_world,uniform,2613352,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8779097283697099
2591,small_world,uniform,2614361,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8750324823934874
2592,small_world,uniform,2615370,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8695459480174957
2593,small_world,uniform,2616379,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8713712400842846
2594,small_world,uniform,2617388,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8827585831099415
2595,small_world,uniform,2618397,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8724067664394272
2596,small_world,uniform,2619406,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8842223257100348
2597,small_world,uniform,2620415,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8844514662103095
2598,small_world,uniform,2621424,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8662142249907206
2599,small_world,uniform,2622433,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8724310121982566
2600,small_world,uniform,2623442,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8800670740499984
2601,small_world,uniform,2624451,100,300,0.03,3,0.45,0.1,50,1.5,0.05,1,0.818636393282973
2602,small_world,uniform,2625460,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8651226747654208
2603,small_world,uniform,2626469,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8747882783711028
2604,small_world,uniform,2627478,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8807611304584149
2605,small_world,uniform,2628487,100,300,0.03,3,0.45,0.1,50,1.5,0.15,8,0.6824131815137549
2606,small_world,uniform,2629496,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8456339892042587
2607,small_world,uniform,2630505,100,300,0.03,3,0.45,0.1,50,1.5,0.08,4,0.775595685333002
2608,small_world,uniform,2631514,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8467226966973995
2609,small_world,uniform,2632523,100,300,0.03,3,0.45,0.1,50,1.5,0.17,5,0.6785333769173176
2610,small_world,uniform,2633532,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8962729801000978
2611,small_world,uniform,2634541,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8758241514381822
2612,small_world,uniform,2635550,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8658469257275307
2613,small_world,uniform,2636559,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8775404035167914
2614,small_world,uniform,2637568,100,300,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8231634352773751
2615,small_world,uniform,2638577,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8933811278039364
2616,small_world,uniform,2639586,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8453081566931651
2617,small_world,uniform,2640595,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8763140211056895
2618,small_world,uniform,2641604,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8714130575569901
2619,small_world,uniform,2642613,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.891415145185688
2620,small_world,uniform,2643622,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8579623787926026
2621,small_world,uniform,2644631,100,300,0.03,3,0.45,0.1,50,1.5,0.08,5,0.7849991971351212
2622,small_world,uniform,2645640,100,300,0.03,3,0.45,0.1,50,1.5,0.07,3,0.8277896679072632
2623,small_world,uniform,2646649,100,300,0.03,3,0.45,0.1,50,1.5,0.09,4,0.7959752969377734
2624,small_world,uniform,2647658,100,300,0.03,3,0.45,0.1,50,1.5,0.18,8,0.6358015991900369
2625,small_world,uniform,2648667,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8902063002920325
2626,small_world,uniform,2649676,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.879544266900901
2627,small_world,uniform,2650685,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8674855443707871
2628,small_world,uniform,2651694,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8942847711472208
2629,small_world,uniform,2652703,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8879252361375864
2630,small_world,uniform,2653712,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8784005906663029
2631,small_world,uniform,2654721,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8946155131962376
2632,small_world,uniform,2655730,100,300,0.03,3,0.45,0.1,50,1.5,0.04,1,0.8476640096501192
2633,small_world,uniform,2656739,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8787370586520141
2634,small_world,uniform,2657748,100,300,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8627556150404938
2635,small_world,uniform,2658757,100,300,0.03,3,0.45,0.1,50,1.5,0.09,4,0.7662599058593303
2636,small_world,uniform,2659766,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.886117719440816
2637,small_world,uniform,2660775,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8926189347694437
2638,small_world,uniform,2661784,100,300,0.03,3,0.45,0.1,50,1.5,0.05,2,0.8431756824933759
2639,small_world,uniform,2662793,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8930009073585704
2640,small_world,uniform,2663802,100,300,0.03,3,0.45,0.1,50,1.5,0.05,1,0.8267961174650305
2641,small_world,uniform,2664811,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8871843938013064
2642,small_world,uniform,2665820,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8850710954291428
2643,small_world,uniform,2666829,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8841062388187886
2644,small_world,uniform,2667838,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8900641404473079
2645,small_world,uniform,2668847,100,300,0.03,3,0.45,0.1,50,1.5,0.03,0,0.8816254035261427
